Time,Acc1_X,Acc1_Y,Acc1_Z,Acc2_X,Acc2_Y,Acc2_Z,Gyro1_X,Gyro1_Y,Gyro1_Z,Gyro2_X,Gyro2_Y,Gyro2_Z,label
644130,4.04,-0.8,8.97,-6.09,-3.43,5.44,0.06,0.1,0.16,-0.28,0.01,0.19,0
322978,8.67,-0.85,5.12,-4.34,-2.36,7.18,-0.05,-0.03,0.0,-0.02,0.02,-0.01,1
12394,7.71,0.25,6.45,-7.56,-0.22,4.73,-0.03,-0.04,0.0,-0.04,0.02,-0.01,0
1594980,8.09,-0.61,5.95,-6.31,-2.89,5.74,-0.06,-0.03,0.01,-0.06,0.0,0.01,1
2650,4.31,-0.35,8.89,-6.83,-1.08,5.5,-0.02,-0.05,0.02,-0.09,0.04,0.0,0
1061086,9.94,-0.18,2.18,1.67,4.22,7.65,-0.02,-0.03,-0.0,-0.04,0.02,-0.02,1
1888924,9.18,-0.78,4.26,-2.15,-0.52,8.36,-0.04,-0.06,0.01,-0.04,0.01,-0.01,0
1642884,8.08,0.05,5.86,-6.31,-0.58,6.0,-0.05,-0.04,0.01,-0.03,0.03,-0.03,0
907608,8.23,-0.6,5.72,-4.84,-2.3,6.78,-0.05,-0.05,0.03,-0.05,-0.0,-0.02,1
593786,8.46,-0.74,5.59,-5.0,-0.73,6.99,-0.03,-0.03,0.02,-0.07,0.0,0.0,1
184538,8.76,-0.54,4.94,-2.39,1.01,8.17,-0.05,-0.05,0.01,-0.04,0.01,-0.01,0
1266106,8.11,-0.75,5.85,-4.21,-1.36,7.38,-0.03,-0.06,0.01,-0.06,0.02,0.0,1
772020,4.56,0.21,8.83,-7.73,-2.41,3.85,-0.03,-0.03,0.01,-0.05,-0.01,-0.02,0
31070,10.18,-0.4,2.29,-3.73,1.78,7.69,0.06,0.27,-0.01,-0.16,0.46,0.12,0
312022,7.03,-0.85,6.95,-3.42,-0.7,7.78,-0.07,-0.06,0.01,-0.04,0.03,-0.02,1
27416,4.37,-0.36,8.79,-7.09,-1.15,5.07,-0.05,-0.04,0.0,-0.02,0.01,-0.02,0
810178,8.58,-0.06,5.37,-0.79,3.06,8.08,-0.05,-0.02,0.01,-0.08,0.02,-0.02,0
282384,6.55,-0.74,7.01,-4.7,-1.71,6.06,0.3,0.3,0.02,-0.2,0.07,-0.03,0
877174,5.77,4.07,6.87,-7.9,1.75,3.9,-0.07,-0.11,-0.01,0.01,0.02,0.0,0
1851978,6.97,2.3,6.67,-7.53,1.19,4.51,-0.05,-0.05,0.01,-0.04,0.01,-0.01,0
1352584,7.82,-0.3,6.39,-4.28,-0.53,7.51,-0.07,-0.07,0.01,-0.08,-0.01,0.01,1
1114680,8.25,-1.35,5.6,-6.18,-1.36,6.05,-0.05,-0.06,0.01,-0.04,0.02,-0.01,1
2028994,8.16,-0.66,5.89,-5.8,-1.1,6.42,-0.02,-0.07,0.01,-0.05,0.02,0.0,1
339624,8.63,-0.82,5.2,-4.36,-2.36,7.15,-0.05,-0.05,0.02,-0.03,0.03,-0.02,1
38378,10.18,-0.61,0.89,-1.57,1.97,8.16,-0.02,-0.03,0.01,-0.06,0.01,0.0,0
810184,9.17,-0.59,4.33,-3.3,0.49,7.96,-0.09,-0.02,0.03,-0.05,-0.01,-0.03,1
1548290,7.83,-0.26,6.24,-6.42,-2.22,5.68,-0.06,-0.06,0.05,-0.09,-0.03,-0.03,1
284008,7.55,-1.42,6.33,-4.17,0.15,7.52,-0.05,-0.06,0.03,-0.04,-0.01,-0.0,1
343688,8.85,-1.59,4.73,-3.75,-1.61,7.65,-0.06,-0.04,0.01,-0.03,0.01,-0.02,1
319330,8.74,0.23,4.62,-4.88,-1.02,7.31,-0.05,-0.08,0.03,-0.02,0.05,0.02,1
323390,7.75,-1.51,6.21,-3.99,0.0,7.68,-0.04,-0.03,0.02,-0.04,0.0,-0.02,1
1563714,5.37,-0.77,8.33,-6.49,-3.12,5.1,-0.05,-0.06,0.0,-0.03,0.02,-0.01,0
2200322,5.58,-1.7,8.01,-7.82,-2.24,3.7,-0.2,-0.06,-0.05,0.08,0.05,0.03,0
563742,8.06,-0.34,5.99,-5.23,-0.58,7.0,-0.04,-0.04,0.01,-0.02,0.03,-0.01,1
1333516,10.14,-0.99,1.18,-1.54,-0.54,8.54,-0.05,-0.06,0.01,-0.04,0.02,-0.01,0
1073272,8.51,-0.42,5.46,-4.15,-2.02,7.35,-0.06,-0.05,0.01,-0.04,0.02,-0.01,1
260460,7.85,-1.37,6.1,-3.77,0.1,7.73,-0.04,-0.04,0.01,-0.04,0.01,-0.02,1
28228,7.64,0.39,6.73,-7.97,0.39,4.92,0.14,-0.08,0.01,-0.47,-0.3,-0.21,0
553592,5.14,1.34,8.41,-6.64,-0.14,5.8,-0.04,-0.09,-0.01,0.0,0.05,-0.03,0
1012372,8.64,-0.4,5.21,-4.28,-1.91,7.37,-0.04,-0.04,0.01,-0.02,0.03,-0.01,1
123638,8.53,4.65,3.13,-6.55,4.05,4.73,-0.45,-0.61,0.11,0.11,0.08,-0.44,0
346938,7.98,-0.32,6.09,-5.59,-0.85,6.68,-0.06,-0.05,0.01,-0.02,0.0,-0.02,1
109022,4.22,-0.36,8.93,-7.48,-2.66,4.21,-0.07,-0.06,0.01,-0.03,0.01,-0.03,0
302678,8.64,-0.89,5.19,-4.57,-2.36,7.05,-0.05,-0.05,0.01,-0.04,0.01,-0.01,1
276700,9.38,-0.25,3.87,-4.63,-0.99,7.29,-0.07,-0.02,-0.01,-0.03,0.01,-0.05,1
561712,5.21,2.08,8.16,-6.84,-0.02,5.68,-0.03,-0.09,-0.05,0.04,0.05,0.01,0
345720,7.28,-0.72,6.75,-3.28,-0.44,7.96,-0.04,-0.01,0.0,-0.04,0.01,-0.02,1
2202352,4.72,-0.62,8.6,-7.77,-3.17,3.19,0.03,0.04,-0.01,-0.09,0.05,-0.08,0
1273022,4.28,-1.48,8.83,-7.15,-5.15,2.88,-0.07,-0.1,-0.04,0.03,0.05,0.0,0
1350148,7.8,-0.32,6.22,-4.3,-0.52,7.4,0.02,-0.0,-0.02,0.01,0.03,-0.03,1
18484,7.5,0.24,6.56,-7.68,-0.31,4.51,-0.04,-0.04,0.0,-0.03,0.01,-0.03,0
404990,8.67,-0.78,5.2,-4.43,-2.51,7.23,-0.05,-0.04,0.01,-0.04,0.02,-0.01,1
2028182,8.08,-0.85,5.83,-5.82,-1.28,6.44,-0.04,-0.05,-0.01,-0.02,0.01,-0.02,1
333946,8.03,-0.37,6.13,-5.58,-0.91,6.55,-0.05,-0.04,0.01,-0.03,0.01,-0.02,1
794350,9.2,-0.7,4.11,-3.03,0.44,8.07,-0.05,-0.06,-0.0,-0.02,0.0,-0.02,1
113488,6.42,-0.13,7.59,-5.88,-3.49,5.7,-0.01,-0.02,0.01,-0.05,0.02,-0.01,0
273046,8.62,-1.16,5.16,-4.29,-0.06,7.47,-0.04,-0.05,0.01,-0.03,-0.01,-0.01,1
113082,4.25,-0.49,8.88,-7.45,-2.68,4.16,-0.05,-0.04,0.01,-0.04,0.02,-0.01,0
589720,8.84,-0.26,4.96,-3.48,-1.89,7.79,-0.04,-0.03,0.01,-0.05,0.03,-0.02,1
1565342,8.08,0.18,6.01,-6.16,-1.59,5.98,-0.07,-0.02,0.0,-0.07,0.05,-0.03,1
627484,8.07,-0.86,5.89,-5.2,-1.06,6.78,-0.02,-0.06,0.0,-0.03,0.03,0.02,1
1598228,8.17,-0.75,5.83,-6.26,-3.27,5.38,-0.01,-0.01,-0.01,-0.03,0.02,0.0,1
130946,4.65,0.24,8.72,-7.41,-2.03,4.54,-0.07,-0.03,0.01,-0.04,0.02,-0.02,0
17266,3.84,-0.88,9.03,-5.15,-2.76,6.66,0.0,-0.1,0.04,-0.04,-0.03,0.06,0
817082,9.53,-1.72,3.12,-3.26,0.76,7.95,-0.04,-0.04,0.01,-0.04,0.0,-0.01,0
629108,6.7,2.07,6.97,-5.66,0.81,6.51,-0.14,-0.06,-0.01,-0.03,0.03,-0.03,0
114706,3.27,-3.47,8.67,-5.15,-4.98,5.3,-0.02,0.01,0.01,-0.07,0.06,-0.03,0
366426,7.96,-0.3,6.18,-5.53,-0.75,6.66,-0.05,-0.05,0.01,-0.03,0.01,-0.02,1
290504,7.6,-1.76,6.45,-4.13,-0.11,7.59,0.07,0.06,-0.02,-0.01,0.03,-0.05,1
1028612,8.59,-0.45,5.38,-4.19,-1.98,7.33,-0.04,-0.04,0.01,-0.04,0.01,-0.01,1
285630,9.05,-1.73,4.26,-3.5,-1.27,7.79,-0.03,-0.07,0.01,-0.05,-0.03,-0.03,1
1835328,9.73,-1.77,2.65,-3.98,-0.68,7.67,-0.07,-0.03,0.0,-0.01,-0.02,-0.03,1
1362328,8.15,-0.57,5.85,-4.12,-1.07,7.57,-0.03,-0.05,0.01,-0.05,0.02,-0.01,1
634786,8.74,-0.14,5.09,-3.52,-2.3,7.77,-0.04,-0.06,0.01,-0.04,0.0,-0.01,1
558464,5.18,1.42,8.36,-6.7,-0.14,5.56,-0.05,-0.03,-0.02,-0.02,0.01,-0.03,0
191846,8.92,-0.6,4.8,-2.3,1.13,8.16,-0.03,-0.05,0.01,-0.05,0.02,-0.01,0
247468,9.28,-0.24,3.96,-4.5,-1.5,7.38,-0.03,-0.03,0.02,-0.11,0.02,0.0,1
902342,6.19,2.94,7.16,-7.66,0.63,4.4,-0.04,-0.05,0.01,-0.03,0.03,-0.01,0
1846700,6.92,2.35,6.68,-7.56,1.24,4.58,-0.05,-0.05,0.01,-0.05,0.03,-0.01,0
71264,5.65,0.8,8.09,-8.8,-3.81,-0.81,-0.02,-0.06,0.01,0.04,0.0,-0.02,0
1959568,8.38,-0.95,5.57,-5.37,-1.2,6.75,-0.05,-0.06,-0.0,-0.04,0.02,-0.02,1
1574270,5.46,-0.79,8.25,-6.46,-2.91,5.15,-0.04,-0.05,0.01,-0.04,-0.02,-0.01,0
338412,9.04,-0.29,4.33,-7.82,-2.48,3.79,-0.01,0.0,-0.02,-0.04,0.04,-0.0,1
679438,7.2,0.28,7.06,-6.26,-1.5,6.05,-0.05,0.03,-0.03,0.0,0.07,-0.02,0
191034,8.88,-1.39,4.71,-4.33,-0.01,7.48,-0.06,-0.05,0.0,-0.02,0.02,-0.01,1
806526,9.59,-1.63,2.88,-3.14,0.88,8.05,-0.04,-0.05,0.02,-0.07,-0.06,-0.02,0
1074486,8.26,-1.0,5.72,-6.14,-1.11,6.22,-0.04,-0.06,0.02,-0.02,-0.02,-0.01,1
122826,7.86,1.57,4.44,-5.30,1.45,4.20,0.56,-0.46,-0.08,0.36,-0.09,0.70,0
319330,8.02,-0.22,6.08,-5.61,-0.76,6.57,-0.05,-0.06,0.0,-0.03,0.01,-0.02,1
208492,8.92,-0.42,4.79,-2.29,1.26,8.2,-0.04,-0.04,0.01,-0.04,0.03,-0.01,0
1559658,9.03,-0.99,4.67,-5.15,-2.86,6.39,-0.12,-0.01,0.07,-0.12,-0.05,0.03,1
1843452,6.92,2.37,6.82,-7.6,1.11,4.51,-0.05,-0.06,0.01,-0.03,0.01,-0.01,0
1167868,5.68,1.71,7.77,-8.13,-1.64,3.26,-0.02,-0.03,0.04,-0.05,-0.01,-0.01,0
275482,8.05,-0.3,6.08,-5.39,-0.7,6.66,-0.02,-0.04,-0.01,-0.04,0.04,-0.02,1
2035490,8.15,-0.84,5.86,-5.89,-1.36,6.27,-0.05,-0.04,0.02,-0.05,0.01,-0.02,1
1163400,8.27,-1.22,5.68,-6.29,-1.3,5.94,-0.05,-0.02,0.01,-0.03,0.02,-0.01,1
325420,9.29,-0.13,4.0,-4.9,-1.3,7.02,-0.04,-0.04,0.01,-0.05,0.02,-0.01,1
582418,9.53,-1.45,3.08,0.48,1.62,8.5,0.0,-0.04,0.01,-0.05,0.01,0.02,0
79384,10.03,-0.43,1.64,-0.94,0.24,8.56,-0.05,-0.06,0.01,-0.03,0.02,-0.01,0
323796,9.19,-0.06,4.03,-4.83,-1.28,6.87,-0.03,-0.03,0.0,-0.04,0.02,-0.01,1
327044,6.68,-1.13,7.34,-3.52,-1.13,7.82,-0.01,0.02,0.03,0.0,-0.01,-0.01,1
1302646,7.79,-0.66,6.4,-4.49,-1.31,7.22,-0.04,-0.03,0.01,-0.05,0.02,-0.02,1
966088,8.65,-0.54,5.37,-3.96,-2.02,7.49,0.03,-0.08,0.07,-0.05,-0.04,0.04,1
793538,9.26,-0.7,4.08,-3.02,0.45,8.1,-0.06,-0.04,0.01,-0.05,0.03,-0.02,1
2015190,8.15,-0.91,5.87,-5.98,-1.39,6.26,-0.04,-0.03,0.01,-0.05,0.03,-0.01,1
67610,5.82,0.88,8.02,-8.86,-3.7,-0.6,-0.08,-0.06,0.02,-0.1,0.03,-0.01,0
2506852,7.26,-0.48,6.86,-6.3,-3.39,5.19,-0.06,-0.02,0.0,-0.04,0.03,-0.02,1
59490,10.18,-0.44,1.12,-2.2,2.07,8.26,-0.05,-0.04,0.01,-0.06,0.04,-0.03,0
1403348,8.34,-1.94,5.16,-5.13,-4.16,5.76,0.03,0.02,-0.03,-0.04,0.13,0.04,0
88316,4.56,0.0,8.76,-7.57,-2.74,3.86,-0.04,-0.04,0.0,-0.03,0.04,-0.01,0
1482924,7.69,0.05,6.39,-6.59,-1.93,5.36,-0.14,-0.03,-0.06,0.03,0.04,-0.11,1
255588,9.33,-0.23,3.86,-4.69,-1.29,7.12,-0.06,-0.05,-0.0,-0.04,0.03,-0.02,1
964058,8.64,-0.5,5.25,-3.91,-1.89,7.47,-0.05,-0.05,0.0,-0.06,0.02,-0.0,1
789072,10.22,-3.02,2.16,-1.37,-2.33,8.94,0.14,-0.17,-0.12,0.18,-0.43,-0.06,0
7116,3.47,1.41,9.15,-8.48,-1.34,3.2,-0.06,-0.02,0.01,-0.05,0.03,-0.01,0
1083418,8.24,-1.28,5.73,-6.08,-1.29,6.22,-0.05,-0.04,0.01,-0.03,0.02,-0.01,1
320954,7.48,-1.34,6.48,-4.14,-0.11,7.52,-0.04,-0.03,0.02,-0.05,0.03,-0.01,1
811804,9.57,-1.74,3.04,-3.26,0.68,7.9,-0.04,-0.07,0.01,-0.04,-0.02,-0.02,0
1851572,7.04,2.24,6.74,-7.52,1.21,4.49,-0.05,-0.05,0.01,-0.05,0.01,-0.01,0
1350554,7.81,-0.36,6.37,-4.2,-0.54,7.51,-0.04,-0.02,-0.0,-0.05,0.05,-0.04,1
621800,8.13,-0.76,5.77,-5.19,-0.93,6.87,-0.04,-0.04,0.01,-0.05,0.01,-0.02,1
330698,7.99,-0.32,6.06,-5.54,-0.79,6.66,-0.05,-0.05,0.01,-0.03,-0.0,-0.02,1
559674,6.24,0.64,7.73,-6.78,-3.0,4.93,-0.05,-0.02,0.01,-0.04,0.01,-0.02,0
808966,9.33,-1.37,3.68,-2.46,-0.38,8.24,-0.05,-0.03,0.01,-0.02,-0.04,-0.04,0
868242,6.27,3.99,6.62,-7.92,1.5,4.07,-0.08,-0.35,0.04,0.0,0.04,-0.01,0
113894,6.42,-0.04,7.57,-5.81,-3.47,5.75,-0.04,-0.03,0.01,-0.05,0.03,-0.01,0
629102,8.76,-0.32,5.01,-3.4,-2.22,7.63,-0.04,-0.05,0.0,-0.02,0.02,-0.01,1
977050,8.56,-0.53,5.21,-3.96,-1.92,7.42,-0.04,-0.06,0.01,-0.02,-0.0,-0.02,1
1014396,9.96,-0.54,2.35,0.47,4.2,7.69,-0.04,-0.02,0.0,-0.04,0.04,-0.01,1
845912,4.58,3.01,8.28,-7.9,-0.1,4.25,-0.02,-0.06,0.01,0.02,0.01,0.01,0
1502818,7.59,0.23,6.38,-6.68,-2.01,5.43,-0.04,-0.04,0.02,-0.05,0.02,-0.01,1
334352,7.61,-1.02,6.54,-3.44,0.43,7.94,-0.08,-0.06,0.02,0.01,0.01,-0.03,1
664822,7.09,0.63,7.15,-6.9,-0.75,5.31,-0.02,-0.03,0.02,-0.03,-0.01,0.01,0
337194,9.09,-0.39,4.49,-7.76,-2.52,3.78,-0.04,-0.03,0.01,-0.05,0.02,-0.01,1
378198,8.5,0.73,5.35,-4.52,-0.01,7.37,-0.02,-0.13,0.03,-0.04,-0.06,0.01,1
1643696,8.09,-0.17,5.92,-6.24,-0.72,6.1,0.0,-0.01,0.08,-0.13,-0.03,0.08,0
340030,8.71,-0.83,5.22,-4.5,-2.36,7.07,-0.04,-0.05,0.01,-0.05,0.0,-0.02,1
845506,4.57,2.96,8.23,-7.85,-0.3,4.17,-0.05,-0.14,-0.12,0.12,-0.01,-0.01,0
394032,8.63,-1.06,5.09,-4.26,-0.82,7.52,-0.03,-0.03,0.01,-0.04,0.02,-0.01,1
401742,8.72,-0.73,5.14,-4.47,-2.42,7.15,-0.02,-0.04,0.0,-0.03,-0.01,-0.03,1
149616,5.61,1.84,7.91,-9.06,0.40,1.66,-0.03,0.06,-0.00,-0.11,0.04,-0.03,0
25792,2.66,-0.02,9.45,-8.74,-3.25,0.22,-0.04,-0.05,0.01,-0.03,0.04,-0.01,0
292534,7.22,-1.01,6.79,-3.13,-0.44,7.98,-0.08,-0.08,0.03,-0.03,-0.04,0.01,1
245844,7.98,-1.62,5.88,-3.61,0.28,7.84,-0.04,-0.02,0.01,-0.05,0.04,-0.01,1
278730,6.95,-1.15,6.44,-3.98,-2.06,6.82,-0.08,-0.05,0.07,-0.27,0.05,0.3,0
351810,8.15,-0.79,5.93,-5.38,-0.25,6.77,-0.03,-0.04,0.0,-0.03,0.01,-0.02,1
812214,9.07,-0.36,4.6,-3.52,0.51,8.01,-0.01,-0.0,0.04,-0.07,0.05,0.02,1
13612,7.54,0.17,6.51,-7.6,-0.4,4.57,-0.05,-0.06,0.02,-0.04,0.02,-0.01,0
318112,8.24,-0.95,5.78,-5.31,-0.11,6.97,-0.05,-0.03,0.01,-0.05,0.03,-0.02,1
1815844,8.97,-1.19,4.54,-3.13,-0.17,7.98,-0.16,-0.12,0.08,-0.01,0.11,-0.09,0
604342,8.37,-0.79,5.69,-5.01,-0.76,7.05,-0.07,-0.04,0.01,-0.04,0.03,-0.04,1
566584,7.95,-0.26,6.17,-5.37,-0.7,6.83,-0.04,-0.06,0.01,-0.03,0.03,0.0,1
2057008,8.24,-0.86,5.7,-5.62,-1.28,6.66,-0.03,-0.05,0.02,-0.05,0.02,-0.0,1
1160546,7.28,2.13,6.5,-6.49,0.55,5.92,0.11,0.06,-0.04,-0.03,0.01,-0.01,0
343690,7.39,-0.6,6.84,-3.29,-0.34,7.99,-0.07,-0.05,-0.02,-0.03,0.02,-0.03,1
186568,8.88,-0.56,4.82,-2.58,1.06,8.08,-0.04,-0.06,0.01,-0.04,0.01,-0.01,0
1009118,9.97,-0.59,2.34,0.54,3.97,7.78,-0.04,-0.04,0.01,-0.1,0.06,-0.01,1
1580360,5.42,-0.9,8.33,-6.28,-3.0,5.42,-0.04,-0.04,0.0,-0.03,0.01,-0.01,0
73294,9.86,-0.39,2.28,-1.78,-0.99,8.39,-0.04,-0.06,0.00,-0.04,0.01,0.01,0
43656,10.04,-1.81,0.54,1.86,1.47,8.51,-0.06,-0.05,0.01,-0.03,0.01,-0.03,0
1841828,4.73,2.01,8.46,-7.68,-1.28,4.19,-0.02,-0.08,0.04,-0.03,-0.02,0.04,0
623008,9.13,-0.47,4.17,-3.59,-0.35,7.73,0.0,-0.02,0.01,-0.03,0.04,0.01,0
1508096,8.95,-1.22,4.79,-5.1,-2.87,6.49,-0.05,-0.04,-0.06,0.05,-0.06,-0.04,1
1363546,8.08,-0.43,5.94,-4.18,-1.11,7.48,0.0,-0.03,0.02,-0.04,0.01,-0.0,1
1234044,8.42,-0.95,5.53,-6.34,-1.05,5.96,-0.04,-0.02,0.01,-0.04,0.02,-0.01,1
309586,7.52,-1.2,6.59,-4.27,0.02,7.5,-0.04,-0.04,0.0,-0.03,0.03,-0.01,1
298218,8.37,-1.1,5.52,-4.25,-0.64,7.38,-0.04,-0.04,0.0,-0.05,0.02,-0.02,1
312834,7.0,-0.95,7.18,-3.54,-0.9,7.95,-0.05,-0.07,-0.01,0.01,-0.01,0.0,1
800440,9.08,-0.67,4.35,-3.33,0.28,7.95,-0.02,-0.03,0.02,-0.06,-0.0,-0.01,1
844678,8.62,-0.58,5.26,-4.17,-3.13,7.02,0.0,-0.1,0.08,-0.19,-0.11,-0.01,1
271828,7.73,-1.07,6.5,-3.22,-0.04,8.06,-0.02,-0.04,0.0,-0.05,0.02,0.0,1
1554380,7.95,0.04,6.25,-6.15,-1.88,5.98,-0.03,-0.04,0.01,-0.05,0.03,-0.01,1
821942,8.66,-0.61,5.3,-4.86,-1.95,6.92,-0.05,-0.06,0.01,-0.03,0.0,-0.03,1
634380,8.67,-0.19,5.14,-3.56,-2.2,7.58,-0.05,-0.05,0.0,-0.04,0.01,-0.01,1
186162,5.88,-2.22,7.84,-7.67,-5.37,0.64,-0.05,-0.05,0.0,-0.04,0.02,-0.01,0
266144,7.36,-0.96,6.59,-3.36,-0.06,7.91,-0.04,-0.04,0.03,-0.05,0.02,0.01,1
70046,10.2,-1.13,0.05,0.64,3.8,7.85,-0.03,-0.05,0.0,-0.02,-0.01,-0.01,0
1902318,9.51,-1.6,3.21,-3.97,-0.73,7.67,-0.05,-0.04,0.01,-0.03,0.02,-0.02,1
1567774,5.38,-0.79,8.32,-6.52,-3.04,5.09,-0.04,-0.05,0.01,-0.04,0.02,0.0,0
1542200,7.94,0.03,6.25,-6.46,-1.72,5.76,-0.11,-0.06,0.01,-0.02,-0.01,-0.07,1
330292,7.81,-1.23,6.29,-3.02,-0.29,8.06,-0.02,-0.03,0.0,-0.06,0.03,-0.02,1
846318,4.35,2.92,8.55,-8.01,-0.38,4.05,-0.09,-0.02,-0.08,0.06,0.23,-0.04,0
2060256,8.18,-0.93,5.73,-5.61,-1.24,6.56,-0.05,-0.03,0.01,-0.05,0.02,-0.01,1
683498,7.03,0.56,7.09,-6.41,-1.25,5.83,-0.03,-0.05,0.01,-0.05,-0.01,-0.01,0
73700,10.21,-1.22,0.2,0.42,3.7,7.92,-0.05,-0.07,0.01,-0.03,0.0,-0.02,0
273858,8.97,-0.49,4.6,-7.65,-2.7,3.67,-0.06,-0.08,0.01,-0.05,0.02,-0.01,1
771614,4.58,0.18,8.76,-7.71,-2.36,3.81,-0.05,-0.03,0.01,-0.03,0.02,-0.01,0
579170,8.11,-0.38,6.1,-5.16,-0.5,7.11,-0.05,-0.03,0.01,-0.02,-0.01,-0.04,1
171952,6.62,-1.3,7.42,-8.02,-5.01,0.55,-0.23,-0.01,0.01,0.06,0.07,-0.1,0
907618,8.51,1.52,5.14,-1.67,4.38,7.33,-0.2,0.0,0.02,-0.05,-0.04,-0.09,0
183726,5.76,-2.16,7.88,-7.83,-5.23,0.43,-0.06,-0.05,0.02,-0.05,0.02,-0.02,0
1088290,8.31,-1.26,5.67,-6.06,-1.27,6.1,-0.03,-0.04,0.01,-0.03,0.01,-0.02,1
574704,7.97,-0.2,6.22,-5.57,-0.58,6.71,-0.03,-0.07,0.04,-0.03,0.0,0.0,1
1079764,8.28,-1.12,5.66,-5.86,-1.11,6.33,-0.05,-0.05,0.01,-0.04,0.02,-0.01,1
2104914,8.74,-0.48,5.05,-4.28,-1.1,7.41,-0.04,-0.04,0.01,-0.05,0.02,0.01,1
642086,8.8,0.22,4.46,-4.29,-1.03,7.19,0.03,-0.07,-0.02,-0.08,-0.03,0.03,0
130946,5.2,-1.25,8.38,-6.78,-2.75,5.17,0.05,0.1,-0.19,0.06,0.24,0.0,0
17672,5.26,-1.02,8.45,-7.45,-2.15,4.43,-0.04,-0.04,0.0,-0.03,0.01,-0.02,0
898270,8.17,-0.42,5.82,-4.92,-2.42,6.83,-0.03,-0.04,0.0,-0.03,-0.0,-0.02,1
1089102,8.37,-1.24,5.64,-5.93,-1.2,6.21,-0.02,-0.04,0.01,-0.03,-0.03,-0.01,1
1268150,4.14,-1.39,8.98,-7.05,-4.86,3.19,-0.11,0.0,-0.07,0.04,0.11,-0.09,0
616928,6.51,2.3,7.14,-6.2,1.2,5.92,0.04,-0.03,0.07,-0.06,0.03,0.01,0
300248,8.35,-1.13,5.54,-4.37,-0.66,7.43,-0.05,-0.04,0.01,-0.03,0.03,-0.01,1
202808,8.97,-1.45,4.4,-4.08,0.07,7.58,-0.06,-0.03,0.0,-0.04,0.01,-0.02,1
1407408,5.93,-3.41,7.36,-4.73,-6.62,4.11,0.01,0.05,-0.08,-0.06,0.06,0.03,0
1260842,6.78,2.42,6.84,-8.3,0.65,3.37,-0.05,-0.04,0.01,-0.05,0.03,0.0,0
927918,8.8,-3.5,3.86,1.82,1.16,8.58,0.01,0.02,0.0,-0.01,0.04,0.01,0
1089106,8.37,-0.44,5.62,-4.12,-2.09,7.34,-0.03,-0.05,0.01,-0.05,0.02,-0.01,1
66798,5.73,0.84,8.13,-8.76,-3.87,-0.71,-0.07,-0.15,0.02,0.01,-0.06,-0.01,0
2242140,9.19,-1.46,4.12,-3.18,-1.3,7.96,-0.04,-0.04,0.0,-0.05,0.03,0.0,0
231634,7.65,-0.86,6.57,-2.21,-0.85,8.34,-0.03,-0.04,0.02,-0.04,0.02,-0.01,1
308368,9.35,-0.18,3.91,-4.82,-1.07,7.16,-0.05,-0.05,0.01,-0.04,0.02,-0.01,1
175606,9.52,-0.91,4.67,-2.21,0.63,8.43,-0.12,-0.41,0.34,-0.1,-0.28,0.04,0
255994,7.8,-1.32,6.29,-3.79,0.07,7.79,-0.04,-0.06,0.0,-0.04,0.03,-0.0,1
126886,6.67,1.49,7.21,-8.69,-0.21,2.43,-0.06,-0.05,0.02,-0.06,-0.03,-0.07,0
199554,5.51,-2.47,8.29,-6.22,-5.43,3.95,-0.06,0.06,0.07,-0.21,0.02,-0.09,0
320548,9.33,-0.1,4.07,-4.91,-1.3,7.21,-0.1,-0.04,0.0,-0.02,0.0,-0.02,1
94406,5.53,0.63,5.97,-6.35,-4.17,1.45,-0.17,-0.39,0.33,0.22,-0.48,-0.07,0
1320930,9.83,-0.69,2.66,-2.27,0.26,8.28,-0.03,-0.04,0.0,-0.04,0.0,-0.01,0
92376,5.87,0.99,7.88,-6.75,-0.86,5.44,-0.07,-0.05,0.02,-0.04,0.01,-0.02,0
804094,9.35,-0.54,4.18,-3.33,0.45,8.03,-0.04,-0.09,0.03,-0.04,-0.01,0.01,1
1238106,6.71,2.25,6.98,-8.25,0.62,3.44,-0.06,-0.05,0.01,-0.02,-0.01,-0.02,0
61114,10.38,-0.53,0.75,-1.9,2.02,8.23,-0.06,-0.03,0.03,-0.1,0.1,0.0,0
2093140,8.2,0.32,5.79,-4.76,-1.0,7.03,-0.0,-0.04,0.04,-0.02,0.11,0.06,1
292532,9.01,-1.79,4.31,-3.52,-1.47,7.8,-0.04,-0.03,0.0,-0.03,0.03,-0.01,1
634792,6.54,2.1,7.18,-5.85,0.68,6.34,-0.06,-0.06,0.04,-0.08,-0.04,-0.02,0
1836144,7.98,2.1,5.91,-6.59,2.09,5.53,0.01,-0.08,0.03,-0.04,0.1,-0.01,0
325826,9.32,-0.19,3.88,-4.78,-1.31,7.11,-0.05,-0.06,0.02,-0.05,0.01,0.0,1
791504,10.06,-1.18,2.49,-3.37,-0.26,8.15,-0.04,0.12,-0.05,-0.27,0.0,-0.2,0
639258,8.08,-0.74,5.99,-5.31,-1.01,6.78,-0.05,-0.06,0.01,-0.02,0.0,0.0,1
1022516,9.96,-0.59,2.29,0.47,4.18,7.68,-0.05,-0.06,0.01,-0.06,0.01,-0.01,1
2134958,8.17,0.09,5.86,-4.79,-1.31,7.1,-0.05,-0.06,-0.0,-0.02,0.01,-0.02,1
